,location,recognizability,age,participant_id,drawing_category,distance,distance_euclidean,distance_Beijing,distance_euclidean_Beijing,distance_Kisumu,distance_euclidean_Kisumu,distance_USA,distance_euclidean_USA,distance_India,distance_euclidean_India
2366,USA,0.9541015625,4,e21547243566891,rabbit,0.0498,3.654,0.08447265625,4.77734375,0.1513671875,6.23046875,0.0498046875,3.654296875,0.10596,5.28
2367,USA,0.2254638671875,8,e21547232289747,hat,0.05078,3.684,0.0654296875,4.14453125,0.0595703125,3.962890625,0.05078125,3.68359375,0.06152,4.0
2368,USA,0.63916015625,4,e21548445362792,hat,0.03955,3.203,0.056640625,3.841796875,0.05517578125,3.775390625,0.03955078125,3.203125,0.0752,4.465
2369,USA,0.2042236328125,8,e21550687622483,watch,0.0459,3.652,0.08740234375,4.9453125,0.0537109375,3.931640625,0.0458984375,3.65234375,0.0547,3.984
2370,USA,0.93603515625,8,e21547232289747,airplane,0.05322,3.695,0.0595703125,3.91015625,0.0654296875,4.08203125,0.05322265625,3.6953125,0.07275,4.305
2371,USA,0.861328125,4,e21547668526141,hat,0.05664,3.727,0.07470703125,4.328125,0.04296875,3.2109375,0.056640625,3.7265625,0.0801,4.56
2372,USA,0.70751953125,7,e21548098146005,watch,0.02979,3.025,0.03857421875,3.45703125,0.05224609375,3.998046875,0.02978515625,3.025390625,0.03516,3.346
2373,USA,0.98828125,7,e21545255476223,rabbit,0.0381,3.227,0.03076171875,2.88671875,0.07421875,4.46875,0.0380859375,3.2265625,0.05518,3.883
2374,USA,0.990234375,9,e21553292202608,tree,0.02881,2.816,0.0390625,3.25390625,0.0537109375,3.77734375,0.02880859375,2.81640625,0.03613,3.13
2375,USA,0.13330078125,5,e21545243809095,hat,0.0332,3.06,0.04345703125,3.474609375,0.04736328125,3.638671875,0.033203125,3.060546875,0.042,3.41
2376,USA,0.1734619140625,6,e21541008354503,cup,0.03564,3.324,0.05126953125,3.931640625,0.0537109375,4.0234375,0.03564453125,3.32421875,0.0454,3.697
2377,USA,0.1953125,5,e21543432563054,cup,0.01709,2.217,0.02490234375,2.615234375,0.02392578125,2.59765625,0.01708984375,2.216796875,0.02637,2.732
2378,USA,0.153564453125,9,e21556311534736,house,0.06006,3.943,0.05810546875,3.865234375,0.064453125,4.07421875,0.06005859375,3.943359375,0.08887,4.81
2379,USA,0.2008056640625,8,e21547849501667,tree,0.05615,3.764,0.06884765625,4.171875,0.07177734375,4.25,0.05615234375,3.763671875,0.0752,4.406
2380,USA,0.69091796875,6,e21547845453981,bird,0.04004,3.203,0.060546875,3.990234375,0.0625,4.0078125,0.0400390625,3.203125,0.06396,4.066
2381,USA,0.07794189453125,4,e21547246292717,bike,0.02637,2.885,0.05322265625,3.998046875,0.05517578125,4.109375,0.0263671875,2.884765625,0.03418,3.236
2382,USA,0.9892578125,6,e21541008354503,chair,0.05176,3.715,0.05712890625,3.919921875,0.06884765625,4.24609375,0.0517578125,3.71484375,0.0703,4.336
2383,USA,0.1522216796875,6,e21542220695445,cup,0.05957,3.9,0.0693359375,4.20703125,0.06005859375,3.935546875,0.0595703125,3.900390625,0.0796,4.484
2384,USA,0.0201263427734375,6,e21545255128573,tree,0.11426,5.39,0.11865234375,5.5703125,0.10693359375,5.24609375,0.1142578125,5.390625,0.1289,5.81
2385,USA,0.96044921875,8,e21548096119835,bike,0.04053,3.246,0.05615234375,3.80859375,0.07177734375,4.28125,0.04052734375,3.24609375,0.0679,4.176
2386,USA,0.130859375,7,e21548873811739,tree,0.04785,3.57,0.09423828125,4.9921875,0.08935546875,4.84375,0.0478515625,3.5703125,0.0928,4.945
2387,USA,0.041259765625,5,e21542053241209,bike,0.03076,3.035,0.03759765625,3.369140625,0.046875,3.701171875,0.03076171875,3.03515625,0.0415,3.494
2388,USA,0.40185546875,8,e21550696453174,watch,0.0415,3.324,0.06787109375,4.203125,0.04541015625,3.46484375,0.04150390625,3.32421875,0.0542,3.793
2389,USA,0.98828125,8,e21550690726876,house,0.0337,3.12,0.0302734375,2.974609375,0.05419921875,3.86328125,0.03369140625,3.119140625,0.03174,3.045
2390,USA,0.066162109375,4,e21547672389753,cat,0.0757,4.47,0.0888671875,4.83984375,0.07275390625,4.33203125,0.07568359375,4.46875,0.0918,4.953
2391,USA,0.97607421875,9,e21552764741235,cat,0.02246,2.691,0.02392578125,2.76171875,0.04833984375,3.771484375,0.0224609375,2.69140625,0.042,3.557
2392,USA,0.97509765625,8,e21542229353364,tree,0.08105,4.523,0.0693359375,4.21484375,0.103515625,5.09765625,0.0810546875,4.5234375,0.0742,4.387
2393,USA,0.355712890625,6,e21547232670235,cat,0.05078,3.777,0.06689453125,4.33984375,0.06201171875,4.1640625,0.05078125,3.77734375,0.0547,3.908
2394,USA,0.50927734375,7,e21547848462737,rabbit,0.0825,4.63,0.12060546875,5.6171875,0.07373046875,4.35546875,0.08251953125,4.62890625,0.0874,4.78
2395,USA,0.822265625,8,e21547238752953,airplane,0.04004,3.246,0.04541015625,3.44921875,0.03369140625,3.01953125,0.0400390625,3.24609375,0.04248,3.328
2396,USA,0.833984375,6,e21547836732785,chair,0.042,3.29,0.048828125,3.57421875,0.0439453125,3.3984375,0.0419921875,3.2890625,0.0415,3.3
2397,USA,0.9921875,7,e21547242571962,car,0.0464,3.473,0.08984375,4.8046875,0.0703125,4.234375,0.04638671875,3.47265625,0.06445,4.043
2398,USA,0.386474609375,8,e21550698482522,airplane,0.03613,3.045,0.04443359375,3.35546875,0.04541015625,3.390625,0.0361328125,3.044921875,0.04834,3.512
2399,USA,0.9970703125,6,e21547237271293,rabbit,0.0718,4.42,0.07470703125,4.5,0.083984375,4.76953125,0.07177734375,4.421875,0.0762,4.574
2400,USA,0.9892578125,9,e21555014219148,chair,0.02295,2.441,0.033203125,2.931640625,0.048828125,3.5078125,0.02294921875,2.44140625,0.04883,3.516
2401,USA,0.003543853759765625,4,e21548455224165,house,0.04248,3.473,0.06005859375,4.109375,0.060546875,4.13671875,0.04248046875,3.47265625,0.06006,4.1
2402,USA,0.640625,4,e21547849860466,car,0.0713,4.25,0.07568359375,4.3984375,0.087890625,4.7265625,0.0712890625,4.25,0.0791,4.477
2403,USA,0.027862548828125,7,e21547242571962,cat,0.05127,3.674,0.06005859375,4.0,0.06103515625,4.0,0.05126953125,3.673828125,0.0698,4.305
2404,USA,0.1365966796875,6,e21547230596884,watch,0.06445,4.01,0.0712890625,4.203125,0.07861328125,4.44140625,0.064453125,4.01171875,0.0869,4.664
2405,USA,0.9931640625,7,e21548451831175,bird,0.0586,3.92,0.07568359375,4.5,0.0751953125,4.45703125,0.05859375,3.919921875,0.084,4.723
2406,USA,0.03533935546875,6,e21547849081297,house,0.0581,3.914,0.06982421875,4.296875,0.041015625,3.31640625,0.05810546875,3.9140625,0.062,4.055
2407,USA,0.4072265625,8,e21547677339884,tree,0.02686,2.836,0.02685546875,2.83984375,0.03955078125,3.431640625,0.02685546875,2.8359375,0.042,3.479
2408,USA,0.061614990234375,7,e21548098930405,airplane,0.04248,3.361,0.04931640625,3.6015625,0.06640625,4.1640625,0.04248046875,3.361328125,0.0464,3.51
2409,USA,0.99609375,9,e21553793354436,house,0.04248,3.396,0.05224609375,3.724609375,0.0693359375,4.28125,0.04248046875,3.396484375,0.03223,2.969
2410,USA,0.139892578125,4,e21549564465088,watch,0.03418,3.041,0.046875,3.552734375,0.0595703125,3.98046875,0.0341796875,3.041015625,0.05908,3.973
2411,USA,0.04058837890625,6,e21540577320461,bird,0.04395,3.666,0.05322265625,3.990234375,0.05322265625,4.08203125,0.0439453125,3.666015625,0.0459,3.701
2412,USA,0.328857421875,5,e21544647022478,watch,0.02539,2.895,0.01953125,2.486328125,0.03466796875,3.25,0.025390625,2.89453125,0.02881,2.936
2413,USA,0.015655517578125,5,e21542049031572,airplane,0.04297,3.39,0.05517578125,3.873046875,0.04736328125,3.54296875,0.04296875,3.390625,0.04492,3.465
2414,USA,0.67626953125,6,e21541613545900,car,0.04297,3.357,0.06640625,4.19140625,0.0615234375,4.0078125,0.04296875,3.357421875,0.05664,3.852
2415,USA,0.97509765625,9,e21553889536940,watch,0.09033,4.76,0.05908203125,3.865234375,0.0693359375,4.14453125,0.09033203125,4.76171875,0.04736,3.45
2416,USA,0.87158203125,8,e21550694845595,bird,0.03027,2.957,0.0390625,3.33203125,0.044921875,3.59375,0.0302734375,2.95703125,0.04785,3.703
2417,USA,0.83056640625,9,e21556226883192,rabbit,0.06006,4.043,0.05908203125,4.03515625,0.07470703125,4.54296875,0.06005859375,4.04296875,0.0654,4.234
2418,USA,0.97705078125,8,e21548104824451,car,0.03564,3.123,0.033203125,3.001953125,0.0283203125,2.79296875,0.03564453125,3.123046875,0.0371,3.223
2419,USA,0.1473388671875,8,e21545166957201,hat,0.03516,3.057,0.0810546875,4.58984375,0.078125,4.5,0.03515625,3.056640625,0.0762,4.445
2420,USA,0.86865234375,5,e21542218678125,house,0.03467,3.082,0.02685546875,2.779296875,0.04736328125,3.619140625,0.03466796875,3.08203125,0.03223,3.045
2421,USA,0.919921875,7,e21548107987673,bike,0.02344,2.455,0.04443359375,3.328125,0.0615234375,3.953125,0.0234375,2.455078125,0.04785,3.498
2422,USA,0.03369140625,5,e21544819304302,bike,0.03418,3.074,0.044921875,3.52734375,0.03564453125,3.150390625,0.0341796875,3.07421875,0.03906,3.3
